"anio","tipoInstitucion","institucion","uacad","carrera","titulo","gestion","nivel","estVarones","estMujeres","niVarones","niMujeres","reinsVarones","reinsMujeres","egVarones","egMujeres"
2014,"Universidad                                       ","Universidad Nacional de La Matanza","Departamento de Ingeniería e Investigaciones Tecnológicas","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,36,2
2014,"Universidad                                       ","Universidad Nacional de La Plata","Facultad de Informática","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",856,207,204,53,652,154,73,10
2014,"Universidad                                       ","Universidad Nacional de Lanús","Departamento de Desarrollo Productivo y Tecnológico","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,9,1
2014,"Universidad                                       ","Universidad Nacional de Luján","Rectorado","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,4,1
2014,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Programador Universitario","Estatal                                           ","Pregrado            ",5,3,0,0,5,3,0,0
2014,"Universidad                                       ","Universidad Nacional de San Luis","Facultad de Cs. Físico-Matemáticas y Naturales","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,9,3
2014,"Universidad                                       ","Universidad Nacional de Santiago del Estero","Facultad de Ciencias  Exactas y Tecnológicas","Computación, Sistemas e Informática","Programador Universitario en Informática","Estatal                                           ","Pregrado            ",205,70,60,19,145,51,3,0
2014,"Universidad                                       ","Universidad Nacional de Tucumán","Facultad de Ciencias Exactas y Tecnología","Computación, Sistemas e Informática","Programador Universitario","Estatal                                           ","Pregrado            ",124,30,21,9,103,21,1,0
2014,"Universidad                                       ","Universidad Nacional de Villa Mercedes","Escuela de Ingenieria","Computación, Sistemas e Informática","Programador Universitario de Sistemas","Estatal                                           ","Pregrado            ",25,6,25,6,0,0,0,0
2014,"Universidad                                       ","Universidad Nacional de la Patagonia San Juan Bosco","Facultad de Ingenieria - Sede Puerto Madryn","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",56,4,7,2,49,2,4,1
2014,"Universidad                                       ","Universidad Nacional de la Patagonia San Juan Bosco","Facultad de Ingeniería - Sede Comodoro Rivadavia","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",105,29,32,2,73,27,9,4
2014,"Universidad                                       ","Universidad Nacional de la Patagonia San Juan Bosco","Facultad de Ingeniería - Sede Trelew","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",103,23,37,7,66,16,7,3
2014,"Universidad                                       ","Universidad Nacional de la Patagonia San Juan Bosco","Facultad de Ingeniería - Sede Ushuaia","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",4,1,0,0,4,1,2,1
2014,"Universidad                                       ","Universidad Nacional del Centro de la Provincia de Buenos Aires","Facultad de Ciencias Exactas","Computación, Sistemas e Informática","Analista Programador Universitario","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,63,12
